no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_income_ratio,monthly_loan_payment,dti_ratio,total_assets_value,asset_to_loan_ratio,loan_status
3.0,0,1,7701786.189247832,29271420.97203469,9.928552430086722,360.26819436596065,6714262.916104067,6133937.595708807,21975019.948408943,4219648.0817261515,3.8006589493990854,246677.25488723043,0.3842947854992332,39042868.54194797,1.3339788733206763,1
4.390393483592082,0,0,4140640.4344271943,10118719.131145611,9.967978278640276,444.8177477052461,5834236.090155249,2667364.9959127367,13476477.61065043,4462561.737708778,2.445388858989784,139414.06642922404,0.39674575717837246,26440640.434427194,2.613848754827691,1
3.117496079969566,0,0,7047083.986671739,20082332.81066261,18.0,443.88335946686954,10482503.920030434,6200000.0,27064751.17600913,5199914.445316087,2.853446516663683,92973.7630123269,0.1585248290277265,48947169.541355655,2.4379840519256555,1
0.08816396504008894,0,0,9311836.03495991,27177055.48667127,6.0,457.7632793008018,21690941.084632292,16887530.314857963,35264976.932847664,8179105.049672382,2.9131721317365384,377459.1039815454,0.4855287407111795,82022553.3820103,3.05181088453365,1
1.0649774727724446,0,0,5722742.115470355,15464262.389975155,8.064977472772444,544.0649774727724,10503248.873638622,8742235.357302088,20909746.620915867,6938271.400866178,2.7040508656335547,160111.40447065455,0.3361789259064955,47093502.252722755,3.0457996522108535,1
1.3709177493533087,0,1,5877449.350388015,13159642.424547317,4.225506496119852,327.40786583070167,9159642.424547317,7147628.138114356,15933825.974417977,6810536.363179026,2.263790914274786,453601.9376462754,0.899936886105877,39051632.900258675,2.973209950406036,1
2.5379027092343396,0,0,653790.2709234339,1831048.6453828304,17.07580541846868,359.3758694734106,738629.1872296982,500000.0,2138629.187229698,461370.8127703018,2.846827972523622,9038.653630596371,0.16938888828950754,3838629.187229698,2.1240841342758365,1
0.00492734066570355,0,1,3300615.9175832127,9698152.247250361,13.987681648335741,355.942103747178,9801355.018683068,4798891.348350217,9400985.46813314,1901724.5692329963,2.938430370866244,57877.40992953626,0.21036262055353006,25902956.40439942,2.671065024010307,1
4.196654530244854,0,0,1960669.0939510292,6639330.906048971,11.573236241958831,401.16748985201735,1878661.8120979415,1501672.734877573,4000836.3674387867,1440167.2734877572,3.4288481605949457,125948.95801750329,0.7098261088431297,8821338.187902058,1.3315895730852996,1
4.607306448262671,0,1,3596346.7758686645,9871232.262084795,10.502290275677398,497.30141903321646,2000458.0551354794,6385387.103474658,13646117.748300925,2925114.51378387,2.746343877891558,203172.3635468468,0.6385994496145182,24957077.420694932,2.535828401197675,1
2.7524600443966247,0,0,4274261.986681012,12500000.0,18.019680355172998,385.6442180909451,1077214.0399569622,4901968.0355173,11271309.933405062,2870325.915646413,2.927074719626156,60678.47068067275,0.16927413654128431,20120817.924525738,1.6096653051888345,1
3.4415873274168023,0,0,5164952.396450081,12214253.939841518,9.76634930966721,437.70317628209216,1911682.5345166395,2455841.26725832,19653269.86193344,5097428.594675122,2.378661831038068,109445.65563017239,0.25852662789200864,29118222.258383524,2.3913600081737654,1
1.5489197151125291,1,0,8032337.957266879,18612770.07122187,7.353240854662412,363.2039344446943,18265501.472958177,11260038.669485556,30909783.943022504,8283418.2421543505,2.318220435589153,228751.92663897751,0.3405873995104316,68718742.3276206,3.6919082346396284,1
0.32165093815638013,0,0,200000.0,300000.0,18.32165093815638,519.8391745309218,83917.453092181,251752.35927654296,567834.906184362,132165.093815638,1.4999925000374998,1366.5520181835848,0.08199312109101507,1035669.812368724,3.4522212004917447,1
3.6060778672090588,1,0,839392.2132790941,2504544.1599593204,18.60607786720906,335.5756885311638,1509088.3199186411,560607.7867209059,2395455.8400406796,604544.1599593206,3.089138369082734,11415.7021661158,0.16514913324919667,5069696.106639547,2.028479101942742,1
4.34814907209585,1,0,532592.5463952075,1565185.092790415,8.607403711616598,461.6814408277826,-67407.4536047925,797777.6391856225,1834814.907209585,667407.4536047925,2.9456735058122896,17341.27479098967,0.4029983738237872,3232592.5463952073,2.070703187844611,1
0.40973606111437755,0,1,4231237.544997061,12245841.636668626,11.180527877771246,464.72821178310795,4868762.455002939,863894.424445751,15380527.877771245,3927788.8488915022,2.9351356564585025,92210.94799081152,0.267849987314673,25040973.606111437,2.045936620817145,1
2.2670130041133776,0,1,3413350.650205669,9376571.423868822,9.198960987659866,458.9371430452471,3566753.2510283445,3986649.349794331,11993194.798354648,3929974.0246914965,2.754040679290257,127650.43347044592,0.4423474466710922,23476571.42386882,2.508767629037195,1
2.0469457777912883,0,0,5301564.85925971,13070267.674065517,13.937405629611616,417.4694577779129,4828016.474053358,6226602.607415063,18250075.496310707,6787481.125922323,2.4654753915417036,78216.50814821731,0.17703274233520638,36092175.70370145,2.76234192783525,1
2.2991612853351313,1,0,7665377.421599191,17234622.57840081,13.102516143994606,350.4016774293297,18611090.32906433,7514119.349601888,19150419.357332435,7339329.028268105,2.254590975368137,114606.91222864849,0.18194636071969372,52614958.064266756,3.053848540285738,1
2.322992983179051,0,0,7888941.543700608,21045583.789083313,12.14160561345676,371.92919719327165,9275657.052935202,4164598.59663581,20999123.92941973,9796897.894953715,2.6687783194640864,146952.59992088133,0.22626748740078295,44236277.473944455,2.113413120955,1
4.319543373640675,0,0,8012410.963723393,24388730.60217492,17.2781734945627,498.3309590326238,15495863.012092203,4960913.252718651,27466904.09673762,6936091.325271865,3.0474993087646984,119269.0545885905,0.17789210802229052,54859771.686820336,2.251848074501526,1
3.3955450838799686,0,0,4823118.441284022,17000000.0,13.164360671039748,407.77961032100546,1423118.4412840218,2825345.8993440378,13818663.525163991,6062672.949672019,3.54309134754012,116761.97620015012,0.28638732590313504,24129800.81546407,1.4193999644743591,1
1.0506002962586203,1,0,4402530.014812931,16594939.970374137,17.69639822244828,388.7444219231379,825300.1481293101,5307590.044438793,13369639.822244829,5069639.822244828,3.7694808419347603,80670.30013433108,0.21966064815312453,24572169.837057758,1.480687892056358,1
1.8343371162191948,1,0,9800000.0,21272188.762792695,7.006022697315169,355.72188762792695,22721887.627926935,11354417.93495158,27396485.469645694,14050000.0,2.1706312849144296,665241.862651609,0.8145818726346232,75522791.03252421,3.550397747754578,1
1.6860322848710139,1,0,3200000.0,9068603.2284871,17.94190314538696,396.354146112921,2905809.685461304,2216872.5578596382,7200000.0,4040111.299704855,2.8339376232967117,43421.11198251768,0.1628291699344413,16362793.543025797,1.8047484557193822,1
4.2711778028336695,0,0,9505647.41408898,29711294.82817796,10.542355605667339,417.72297092995194,20231645.90421082,16846044.26197365,21121470.36619439,7483057.757733064,3.1271810982853143,254410.45625873675,0.3254281421465358,65682218.29011192,2.2136702654171967,1
3.905297276077434,0,0,6852648.638038717,14681059.455215488,2.0,491.92778287132967,11995264.863803871,6876886.458900664,15566291.906745795,4004735.136196128,2.1443223408388374,611710.8106339786,1.0721613272146613,38443178.36564646,2.6185428640627917,1
0.09218134701535985,1,0,7646090.67350768,26398600.518283103,6.0,511.49710881341633,6043291.710073888,14743291.710073888,22110617.616418432,4036872.538806144,3.4544823465598165,366647.22942059865,0.5757471331248594,46934073.57537235,1.7779212895501262,1
3.1728559243792356,0,0,9341570.900564335,27727144.075620763,11.654288151241529,464.4114350699774,12695859.051805865,3486427.9621896176,31758429.099435665,8803713.554627541,2.989997716206716,205297.44244156795,0.262196816122735,56744429.668058686,2.0490918056371656,1
3.2474849173038494,0,0,9599664.655640513,25627095.902246792,4.501676721797434,497.35077176002835,10402012.06615692,12451509.049617691,28296646.55640513,12747820.261663336,2.67255502393669,485994.6720974004,0.6063282976874426,63897987.933843076,2.4992755568540765,1
1.291844148070291,0,0,2841631.170385942,10764379.229719166,18.832623407718835,486.7553244421087,4302145.451824602,2739485.71856134,8587553.244421087,3043776.6222105436,3.782701256922798,48418.56415580008,0.20625665283553724,18672961.037017573,1.7478746696188774,1
0.0,0,0,6154188.606738999,13387818.732579464,5.588830382029338,400.41886067389987,16692513.164043399,7404694.431463935,22164467.847188264,7101902.026971269,2.1768227921756615,231341.90549230878,0.43544382379406116,53363577.46966687,4.002668001692727,1
3.1418090036883286,0,0,6499266.30258183,20100366.848709084,13.709045018441643,479.3667312176114,6542175.852397414,3786185.948340252,21028728.649446752,6155989.904057162,3.135337578521299,143962.68050440913,0.2813547676336952,37513080.35424158,1.867811849172073,1
4.94489708917838,0,0,6483469.126753514,18322041.16432865,4.0734705477621596,334.76329314629186,8063264.72611892,433061.746492972,21688979.417835675,7003673.527388108,2.8276309520948,377978.2646699663,0.6989130052021991,37188979.417835675,2.029923924593583,1
1.5529308553452252,0,0,7607057.447379364,26638815.9605865,6.0,445.9177605912025,2144706.9144654777,6842344.68427618,26437649.467086114,6795304.782809934,3.5004720483680467,369983.55500814586,0.583412084777565,42220005.84863771,1.5889391079881463,1
1.0,0,1,8610349.579918869,21824530.75718057,6.841398319675474,455.175391588032,24573790.25204868,16589398.571465518,31610685.378073018,12015860.168032452,2.5187708792593932,268293.94117427303,0.3753383335397641,84789734.36961967,4.001413971936735,1
0.6920331352896791,1,0,2034601.656764484,5653983.432355161,10.539834323551604,444.55646857908107,1223186.7458841284,1123186.7458841284,6142211.597351388,2969203.313528968,2.785797894364928,59399.94361854557,0.34610154957898653,11457788.402648613,2.0365037771193704,1
2.672585792621132,0,0,6301775.73778634,19175804.735792957,8.896781056828175,410.6115322531932,5165482.841475774,11046614.790627748,14905327.213359019,4032741.420737887,3.056626199280574,185424.3796735044,0.35752361658006204,35150166.26620043,1.8353538994655376,1
3.8824750084647732,0,1,9135361.254655626,29347113.753809147,14.35257497460568,511.3000379105415,4700207.514390115,82267.49407465896,33400103.757195055,10094123.75042324,3.214624253653781,171694.60961307175,0.22518553766111526,48276702.51608307,1.6448860125920746,1
1.0,0,1,7765174.6449317075,19136208.136073172,10.434497632878049,365.3555269169268,11553456.952512195,4762409.082921951,21834825.355068292,6505858.846209756,2.4659309252657717,155032.90446497966,0.2404040592078611,44656550.236712195,2.3337738010958273,1
4.0,0,0,5993151.558804711,21064394.48505889,15.86303117609422,414.04058030522054,13082181.294343468,5961635.970757601,23171242.926254176,3945212.470437688,3.512258692940271,111583.06957227165,0.2237276674866469,46160272.661792934,2.199452428290752,1
2.2349330283607998,1,1,6594280.13723764,22758733.2570902,18.0,528.3677458372072,15393973.21134432,5612053.57731136,20658426.33119688,6529213.16559844,3.459941667953393,105364.50581986204,0.19221901084692902,48193666.285451,2.117448072056651,1
2.7524743966787364,0,0,1300000.0,3124752.5603321264,13.669965862238314,357.5709899950889,1475247.4396678736,566996.5862238315,3866996.5862238314,666006.827552337,2.4036539666755075,19267.643852208927,0.1778551740203901,6575247.439667874,2.1062517124656144,1
4.298056187587335,0,1,7687742.976551583,21210853.076411847,9.298056187587335,522.0,21763228.92965475,1522840.1671722163,20101673.879724618,4282451.404689684,2.7525601339401327,202982.5097394052,0.3141084947227191,47670194.38124127,2.2754781080629933,1
4.0,1,1,8278900.675464136,19829361.621113926,9.578013509282714,382.85353914561193,8873404.052784814,9765141.756206753,29085319.189443037,4822021.215835445,2.39516416676911,211425.96149878378,0.3099170916884067,52545886.21427005,2.6489231123788888,1
1.6104735110966768,1,0,4235581.059556133,10549067.41689293,3.355810595561329,352.41965495130455,7647560.99377287,7461047.351109668,9042324.238224532,4184648.4764490635,2.4883487172125833,284191.17829580314,0.8106305664369867,28335581.059556134,2.6963811534610307,1
1.0,0,0,5906760.084105564,16733800.420527821,16.045067227370428,308.36053781896345,5739159.2430499215,8872107.563792685,19102253.361368522,5257186.133998093,2.8328734699994484,86917.8773238886,0.1765952672702605,38970706.30220922,2.3293825640638333,1
2.200859089862294,0,0,4400429.544931147,9061116.816820983,5.598281820275412,483.07629105982966,7581632.270738359,6218797.274192788,16819656.364055082,2860687.271889835,2.0580916981306414,139936.878064244,0.3782354445518076,33480773.180876065,3.704158162283426,1
1.3863878816453619,0,0,8500000.0,33006806.05917732,15.545551526581448,474.6816727101278,14502197.566899378,9246596.97041134,32396650.31003114,12407958.182246804,3.8831531971793085,191103.2287712863,0.26979279355946295,68553403.02958865,2.077251767478565,1
1.7142370879605342,0,1,5164288.145601973,15996449.237616774,8.142711263881603,521.321610920148,11142847.417592106,3239296.65520888,20539296.65520888,4653567.78159704,3.0962932183288605,198034.33782749268,0.45811640582885316,39575008.509606905,2.4776601688734914,1
0.08236699055854335,0,0,3875289.902832437,11370011.941974761,12.164733981117086,304.79408252360366,5020591.747639636,5900000.0,8742343.10660902,2141183.4952792716,2.940346610039506,78028.92765498006,0.24164898905096002,21804118.34952793,1.919130375655984,1
0.0,0,1,2598884.362493676,8470385.458354412,12.681541833417649,394.2738326663294,7464807.270822794,1762575.9958101464,8038539.641696177,3534077.0916708824,3.277967479013746,56540.37397790861,0.260375251844666,20800000.0,2.463519265323513,1
4.048450025644673,1,0,3400000.0,10446704.97179086,16.0,542.6123997948426,3100000.0,4553295.0282091405,11187210.046160411,4437014.9666619245,3.0725593821269053,54409.921728077396,0.1920350178638026,23277520.041031476,2.2302977100291383,1
5.0,0,0,5749687.986691223,20872659.900184177,16.0,412.97562429208034,2489450.0831798515,1750936.0399263287,22449687.986691225,4011797.9700552532,3.6282869071829307,108711.77031345926,0.22676797113869665,30701872.07985266,1.4755285656665982,1
2.8962213026850385,0,0,8220755.739462992,30845290.176240947,9.245344367779541,452.5747610732203,18002820.47510157,3434912.30650945,22905640.950203147,7910377.869731496,3.751947543650103,300484.5048536957,0.439249784079768,52253751.60154566,1.694940817773266,1
2.0261168131153195,0,0,2921567.008786919,8488879.71645921,14.052233626230638,449.16934652591397,7840522.336262306,2743134.017573838,6897388.318688468,3075821.309901549,2.898690313842371,54700.572866663795,0.22777845408595698,20556865.982426163,2.4477035731736065,1
2.466418327449896,0,0,3369962.7491174843,11978265.040048722,17.233209163724947,487.8656733097996,5415018.625441258,828451.2944612994,10046641.83274499,1938339.5418137526,3.567981896731439,57962.08827855545,0.20824990615405303,18228451.2944613,1.5284266332800889,1
2.4517766994624237,1,0,3016116.7475403184,9706345.145349424,6.0,438.0291868850795,3622588.834973121,5500000.0,8316116.747540318,2161294.4174865605,3.205622345900667,134810.34924096422,0.5342705678504411,19600000.0,2.0522389757539385,1
